id,nom,departement_code,departement_nom,type_zone,niveau,niveau_label,severity,debut,fin,arrete_numero,detail,date_maj
1862831,Creuse,36,Indre,SOU,crise,Crise,4,2026-06-27,,36-2026-06-24-00001,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Creuse</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Creuse</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Creuse</small>",1 juil. 2026
1862835,Anglin amont,36,Indre,SOU,crise,Crise,4,2026-06-27,,36-2026-06-24-00001,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Anglin amont</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Anglin amont</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Anglin amont</small>",1 juil. 2026
1862850,Indre amont,36,Indre,SOU,crise,Crise,4,2026-06-27,,36-2026-06-24-00001,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Indre amont</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Indre amont</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Indre amont</small>",1 juil. 2026
1862907,Anglin amont,36,Indre,AEP,crise,Crise,4,2026-06-27,,36-2026-06-24-00001,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Anglin amont</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Anglin amont</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Anglin amont</small>",1 juil. 2026
1862854,Gartempe,36,Indre,SOU,crise,Crise,4,2026-06-27,,36-2026-06-24-00001,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Gartempe</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Gartempe</small><br><br><b>Eau du robinet</b><br><span style=""background:orange;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte</span><br>du 25 juin 2026 au 31 oct. 2026<br><small>Zone : Zone AEP départementale</small>",1 juil. 2026
1862857,Gartempe,36,Indre,SUP,crise,Crise,4,2026-06-27,,36-2026-06-24-00001,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Gartempe</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Gartempe</small><br><br><b>Eau du robinet</b><br><span style=""background:orange;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Alerte</span><br>du 25 juin 2026 au 31 oct. 2026<br><small>Zone : Zone AEP départementale</small>",1 juil. 2026
1862832,Arnon,36,Indre,SUP,crise,Crise,4,2026-06-27,,36-2026-06-24-00001,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Arnon</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Arnon</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Arnon</small>",1 juil. 2026
1862856,Indre amont,36,Indre,SUP,crise,Crise,4,2026-06-27,,36-2026-06-24-00001,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Indre amont</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Indre amont</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>depuis le 27 juin 2026<br><small>Zone : Indre amont</small>",1 juil. 2026
1863678,Bassin du ruisseau de Rigny,37,Indre-et-Loire,SOU,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small>",1 juil. 2026
1863695,Bassin du ruisseau de Roche,37,Indre-et-Loire,SUP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small>",1 juil. 2026
1863724,Bassin du ruisseau de Panzoult,37,Indre-et-Loire,SUP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small>",1 juil. 2026
1863728,Bassin du Vieux Cher,37,Indre-et-Loire,SOU,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small>",1 juil. 2026
1863666,Bassin de la Bresme,37,Indre-et-Loire,SUP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small>",1 juil. 2026
1863732,Bassin du ruisseau de Panzoult,37,Indre-et-Loire,SOU,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small>",1 juil. 2026
1863689,Bassin de la Bresme,37,Indre-et-Loire,SOU,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small>",1 juil. 2026
1863702,Bassin du ruisseau des Vallees,37,Indre-et-Loire,SUP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small>",1 juil. 2026
1863747,Bassin du Vieux Cher,37,Indre-et-Loire,SUP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small>",1 juil. 2026
1863752,Bassin du ruisseau de la Coulee,37,Indre-et-Loire,SOU,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small>",1 juil. 2026
1863757,Bassin du ruisseau de Parcay,37,Indre-et-Loire,SUP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small>",1 juil. 2026
1863759,Bassin du ruisseau de Roche,37,Indre-et-Loire,SOU,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small>",1 juil. 2026
1863762,Bassin du ruisseau de Rigny,37,Indre-et-Loire,SUP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small>",1 juil. 2026
1863767,Bassin du ruisseau de la Coulee,37,Indre-et-Loire,AEP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small>",1 juil. 2026
1863801,Bassin du ruisseau de Roche,37,Indre-et-Loire,AEP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Roche</small>",1 juil. 2026
1863803,Bassin du ruisseau des Vallees,37,Indre-et-Loire,AEP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small>",1 juil. 2026
1863811,Bassin du ruisseau de Panzoult,37,Indre-et-Loire,AEP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Panzoult</small>",1 juil. 2026
1863821,Bassin du Vieux Cher,37,Indre-et-Loire,AEP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du Vieux Cher</small>",1 juil. 2026
1863824,Bassin du ruisseau de Parcay,37,Indre-et-Loire,AEP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small>",1 juil. 2026
1863825,Bassin du ruisseau de Rigny,37,Indre-et-Loire,AEP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Rigny</small>",1 juil. 2026
1863790,Bassin de la Bresme,37,Indre-et-Loire,AEP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin de la Bresme</small>",1 juil. 2026
1863717,Bassin du ruisseau des Vallees,37,Indre-et-Loire,SOU,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau des Vallees</small>",1 juil. 2026
1863714,Bassin du ruisseau de Parcay,37,Indre-et-Loire,SOU,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de Parcay</small>",1 juil. 2026
1863731,Bassin du ruisseau de la Coulee,37,Indre-et-Loire,SUP,crise,Crise,4,2026-06-28,2026-10-31,Arrêté du 26 JUIN 2026,"<b>Eaux souterraines</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small><br><br><b>Eaux de surface</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small><br><br><b>Eau du robinet</b><br><span style=""background:maroon;color:#fff;padding:2px 7px;border-radius:4px;font-weight:bold;font-size:0.85em"">Crise</span><br>du 28 juin 2026 au 31 oct. 2026<br><small>Zone : Bassin du ruisseau de la Coulee</small>",1 juil. 2026
